timestamp,temperature,humidity,is_holiday,is_weekend,industrial_consumption,commercial_consumption,residential_consumption,total_consumption,anomaly_label
2025-03-27 09:00:00,11.54,66.92,0,0,158.29,63.84,46.78,268.9,0
2025-03-27 10:00:00,13.36,61.98,0,0,165.4,69.85,34.55,269.8,0
2025-03-27 11:00:00,14.5,57.9,0,0,163.41,70.99,26.91,261.31,0
2025-03-27 12:00:00,15.33,53.61,0,0,160.36,73.11,23.05,256.52,0
2025-03-27 13:00:00,15.92,51.4,0,0,169.67,68.66,21.98,260.3,0
2025-03-27 14:00:00,16.28,49.17,0,0,166.99,74.7,26.76,268.45,0
2025-03-27 15:00:00,16.29,47.73,0,0,166.04,68.01,22.49,256.54,0
2025-03-27 16:00:00,15.77,48.73,0,0,159.1,64.86,25.23,249.19,0
2025-03-27 17:00:00,14.97,50.75,0,0,166.0,58.75,45.76,270.5,0
2025-03-27 18:00:00,13.98,53.83,0,0,163.28,50.62,49.05,262.95,0
2025-03-27 19:00:00,13.2,57.01,0,0,144.39,37.88,50.26,232.53,0
2025-03-27 20:00:00,11.94,61.12,0,0,146.81,48.75,63.5,259.06,0
2025-03-27 21:00:00,10.64,66.65,0,0,143.14,52.25,62.43,257.83,0
2025-03-27 22:00:00,9.79,71.39,0,0,144.42,51.47,66.58,262.48,0
2025-03-27 23:00:00,9.03,74.91,0,0,142.73,49.2,54.86,246.79,0
2025-03-28 00:00:00,8.13,77.4,0,0,150.97,55.76,54.57,261.3,0
2025-03-28 01:00:00,7.17,79.96,0,0,146.94,53.93,60.05,260.92,0
2025-03-28 02:00:00,6.44,82.21,0,0,143.52,55.89,66.79,266.21,0
2025-03-28 03:00:00,6.53,82.46,0,0,149.25,58.83,66.35,274.42,0
2025-03-28 04:00:00,6.67,81.62,0,0,147.22,57.2,59.72,264.14,0
2025-03-28 05:00:00,7.08,79.73,0,0,151.34,49.02,62.89,263.26,0
2025-03-28 06:00:00,7.67,77.19,0,0,147.74,54.16,63.98,265.88,0
2025-03-28 07:00:00,8.51,74.3,0,0,141.57,54.9,59.79,256.26,0
2025-03-28 08:00:00,9.87,70.04,0,0,159.99,54.87,59.1,273.96,0
2025-03-28 09:00:00,10.81,65.78,0,0,157.39,67.06,54.57,279.02,0
2025-03-28 10:00:00,12.47,60.9,0,0,164.15,64.42,37.61,266.18,0
2025-03-28 11:00:00,13.56,56.45,0,0,166.19,71.3,32.49,269.99,0
2025-03-28 12:00:00,14.6,53.44,0,0,155.88,74.55,28.33,258.75,0
2025-03-28 13:00:00,15.04,51.37,0,0,161.45,72.99,29.25,263.69,0
2025-03-28 14:00:00,15.6,50.89,0,0,166.46,75.33,30.32,272.1,0
2025-03-28 15:00:00,15.74,50.63,0,0,155.82,65.53,27.12,248.47,0
2025-03-28 16:00:00,15.61,50.81,0,0,160.23,65.55,24.47,250.25,0
2025-03-28 17:00:00,15.63,51.67,0,0,161.94,56.56,45.52,264.02,0
2025-03-28 18:00:00,14.93,55.07,0,0,166.13,46.19,46.39,258.71,0
2025-03-28 19:00:00,13.69,58.35,0,0,149.35,42.9,50.22,242.48,0
2025-03-28 20:00:00,12.31,63.31,0,0,150.16,44.36,60.71,255.22,0
2025-03-28 21:00:00,11.26,67.29,0,0,149.58,50.24,65.73,265.54,0
2025-03-28 22:00:00,10.4,71.91,0,0,145.75,49.71,64.56,260.02,0
2025-03-28 23:00:00,9.31,75.48,0,0,153.67,51.44,49.18,254.28,0
2025-03-29 00:00:00,8.71,79.48,0,1,93.05,18.99,54.96,167.0,0
2025-03-29 01:00:00,8.11,81.43,0,1,84.78,21.47,62.93,169.18,0
2025-03-29 02:00:00,8.05,83.19,0,1,88.62,19.75,63.62,171.98,0
2025-03-29 03:00:00,7.27,84.08,0,1,95.23,21.62,64.21,181.06,0
2025-03-29 04:00:00,7.66,83.45,0,1,94.38,24.52,63.96,182.87,0
2025-03-29 05:00:00,8.46,81.25,0,1,93.58,20.14,58.04,171.76,0
2025-03-29 06:00:00,8.83,78.43,0,1,96.28,17.0,68.44,181.71,0
2025-03-29 07:00:00,9.6,75.03,0,1,100.4,21.15,73.52,195.07,0
2025-03-29 08:00:00,10.57,70.25,0,1,107.04,24.67,59.64,191.35,0
2025-03-29 09:00:00,11.67,65.16,0,1,107.8,29.09,59.02,195.91,0
2025-03-29 10:00:00,12.85,60.49,0,1,101.02,29.23,42.01,172.26,0
2025-03-29 11:00:00,14.17,55.98,0,1,103.22,27.59,36.62,167.42,0
2025-03-29 12:00:00,15.51,51.59,0,1,108.0,29.61,25.09,162.71,0
2025-03-29 13:00:00,16.65,49.31,0,1,105.68,30.4,31.98,168.05,0
2025-03-29 14:00:00,16.91,47.58,0,1,107.13,30.04,28.69,165.86,0
2025-03-29 15:00:00,16.84,47.11,0,1,107.66,21.53,29.9,159.1,0
2025-03-29 16:00:00,17.1,46.76,0,1,105.91,24.01,33.4,163.31,0
2025-03-29 17:00:00,16.81,49.96,0,1,111.46,23.74,54.84,190.05,0
2025-03-29 18:00:00,16.04,54.43,0,1,103.17,21.96,50.31,175.43,0
2025-03-29 19:00:00,15.15,57.52,0,1,92.47,14.15,46.99,153.61,0
2025-03-29 20:00:00,13.93,62.64,0,1,88.76,15.52,60.35,164.64,0
2025-03-29 21:00:00,12.79,67.08,0,1,98.62,16.85,65.45,180.92,0
2025-03-29 22:00:00,11.39,72.77,0,1,93.45,18.21,69.06,180.71,0
2025-03-29 23:00:00,10.26,77.14,0,1,100.66,21.52,52.84,175.02,0
2025-03-30 00:00:00,8.95,80.95,0,1,96.66,18.64,54.93,170.23,0
2025-03-30 01:00:00,7.96,82.2,0,1,94.35,23.35,65.04,182.74,0
2025-03-30 02:00:00,7.27,83.55,0,1,91.54,25.25,63.53,180.32,0
2025-03-30 03:00:00,7.01,84.27,0,1,99.01,21.01,72.35,192.36,0
2025-03-30 04:00:00,6.93,83.98,0,1,95.47,20.98,75.4,191.85,0
2025-03-30 05:00:00,7.3,81.51,0,1,96.73,22.13,68.15,187.01,0
2025-03-30 06:00:00,7.68,78.52,0,1,98.05,20.01,80.07,198.14,0
2025-03-30 07:00:00,8.95,75.13,0,1,96.73,20.24,74.23,191.2,0
2025-03-30 08:00:00,10.18,69.96,0,1,101.91,19.44,67.05,188.4,0
2025-03-30 09:00:00,11.0,65.82,0,1,107.3,27.81,58.83,193.93,0
2025-03-30 10:00:00,12.11,62.19,0,1,108.47,31.76,47.04,187.27,0
2025-03-30 11:00:00,13.5,58.04,0,1,106.66,27.13,37.16,170.95,0
2025-03-30 12:00:00,14.44,54.61,0,1,107.73,25.37,32.7,165.81,0
2025-03-30 13:00:00,15.1,50.55,0,1,108.1,31.7,31.18,170.98,0
2025-03-30 14:00:00,15.65,48.3,0,1,103.7,27.95,31.06,162.7,0
2025-03-30 15:00:00,16.01,49.04,0,1,103.55,25.96,31.85,161.36,0
2025-03-30 16:00:00,15.47,49.52,0,1,113.99,25.12,29.55,168.66,0
2025-03-30 17:00:00,15.22,52.03,0,1,110.45,19.58,50.51,180.54,0
2025-03-30 18:00:00,14.26,54.59,0,1,105.06,21.02,58.03,184.12,0
2025-03-30 19:00:00,13.3,58.11,0,1,98.36,13.93,61.6,173.9,0
2025-03-30 20:00:00,12.16,62.78,0,1,92.0,15.02,64.88,171.9,0
2025-03-30 21:00:00,10.78,67.55,0,1,93.33,16.07,78.73,188.13,0
2025-03-30 22:00:00,9.26,72.6,0,1,90.79,20.61,81.77,193.17,0
2025-03-30 23:00:00,8.05,76.39,0,1,96.8,16.71,64.17,177.68,0
2025-03-31 00:00:00,7.81,78.94,0,0,148.36,58.49,54.15,261.01,0
2025-03-31 01:00:00,6.66,81.52,0,0,151.45,54.7,61.2,267.35,0
2025-03-31 02:00:00,6.76,82.74,0,0,146.36,50.23,63.66,260.26,0
2025-03-31 03:00:00,6.56,83.36,0,0,286.5,53.21,67.81,515.53,1
2025-03-31 04:00:00,6.8,83.5,0,0,149.76,56.81,56.44,263.01,0
2025-03-31 05:00:00,7.02,82.0,0,0,156.85,58.22,59.83,274.89,0
2025-03-31 06:00:00,7.65,79.61,0,0,153.74,54.09,59.57,267.39,0
2025-03-31 07:00:00,8.6,76.06,0,0,153.05,52.02,63.31,268.39,0
2025-03-31 08:00:00,9.56,71.17,0,0,165.2,55.06,60.67,280.93,0
2025-03-31 09:00:00,10.88,66.59,0,0,158.41,68.17,55.0,281.58,0
2025-03-31 10:00:00,12.13,62.11,0,0,163.07,70.54,42.03,275.63,0
2025-03-31 11:00:00,13.99,57.92,0,0,170.74,71.77,28.33,270.84,0
2025-03-31 12:00:00,14.73,53.7,0,0,163.91,73.01,30.34,267.25,0
2025-03-31 13:00:00,15.62,49.54,0,0,158.69,74.9,25.26,258.85,0
2025-03-31 14:00:00,16.27,47.94,0,0,163.24,70.47,23.03,256.73,0
2025-03-31 15:00:00,16.17,47.86,0,0,158.03,71.3,25.09,254.43,0
2025-03-31 16:00:00,16.28,48.3,0,0,158.56,65.51,24.91,248.98,0
2025-03-31 17:00:00,15.72,50.27,0,0,163.54,56.18,46.71,266.43,0
2025-03-31 18:00:00,14.23,54.22,0,0,164.82,48.99,47.47,261.28,0
2025-03-31 19:00:00,13.49,57.53,0,0,144.07,36.93,50.71,231.71,0
2025-03-31 20:00:00,12.02,61.92,0,0,145.0,40.85,62.63,248.48,0
2025-03-31 21:00:00,10.49,66.84,0,0,141.6,49.43,69.12,260.15,0
2025-03-31 22:00:00,9.51,70.6,0,0,146.69,114.08,67.92,582.72,1
2025-03-31 23:00:00,8.29,74.98,0,0,139.56,55.05,53.78,248.4,0
2025-04-01 00:00:00,7.82,78.45,0,0,146.02,50.03,57.35,253.4,0
2025-04-01 01:00:00,7.47,82.21,0,0,147.5,59.65,60.17,267.32,0
2025-04-01 02:00:00,6.83,83.93,0,0,140.3,57.74,61.16,259.2,0
2025-04-01 03:00:00,6.96,84.52,0,0,143.24,53.62,63.41,260.27,0
2025-04-01 04:00:00,6.95,84.63,0,0,146.96,55.45,59.84,262.25,0
2025-04-01 05:00:00,8.19,81.83,0,0,146.42,48.45,59.16,254.03,0
2025-04-01 06:00:00,8.8,79.98,0,0,146.6,49.91,71.2,267.71,0
2025-04-01 07:00:00,10.18,77.12,0,0,148.32,50.03,57.8,256.15,0
2025-04-01 08:00:00,11.66,72.46,0,0,155.35,54.84,52.14,262.33,0
2025-04-01 09:00:00,13.06,67.26,0,0,164.69,64.5,42.09,271.28,0
2025-04-01 10:00:00,14.16,63.68,0,0,160.66,61.56,27.76,249.98,0
2025-04-01 11:00:00,15.33,59.7,0,0,159.57,68.71,25.06,253.34,0
2025-04-01 12:00:00,15.72,56.22,0,0,154.59,69.64,26.59,250.82,0
2025-04-01 13:00:00,16.62,54.03,0,0,160.86,77.36,23.93,262.15,0
2025-04-01 14:00:00,17.26,52.75,0,0,163.92,73.08,26.73,263.73,0
2025-04-01 15:00:00,17.5,51.59,0,0,162.47,69.01,23.43,254.91,0
2025-04-01 16:00:00,16.45,52.65,0,0,162.58,63.21,27.5,253.29,0
2025-04-01 17:00:00,15.62,54.77,0,0,160.58,54.27,47.34,262.19,0
2025-04-01 18:00:00,14.67,57.49,0,0,161.67,51.72,48.65,262.04,0
2025-04-01 19:00:00,13.81,59.99,0,0,142.84,42.0,50.02,234.87,0
2025-04-01 20:00:00,12.77,63.49,0,0,147.17,44.23,55.73,247.13,0
2025-04-01 21:00:00,11.49,67.19,0,0,145.26,47.57,60.52,253.35,0
2025-04-01 22:00:00,10.46,72.0,0,0,142.78,46.05,68.73,257.56,0
2025-04-01 23:00:00,9.0,75.71,0,0,150.15,55.93,47.06,253.14,0
2025-04-02 00:00:00,8.42,79.32,0,0,141.0,56.02,51.51,248.53,0
2025-04-02 01:00:00,7.83,83.25,0,0,149.24,53.24,59.76,262.24,0
2025-04-02 02:00:00,7.49,85.78,0,0,149.49,53.25,58.24,260.98,0
2025-04-02 03:00:00,7.31,85.09,0,0,145.12,55.92,62.1,263.13,0
2025-04-02 04:00:00,8.08,83.25,0,0,151.23,55.58,57.53,264.33,0
2025-04-02 05:00:00,8.75,80.89,0,0,145.03,55.81,54.88,255.72,0
2025-04-02 06:00:00,9.26,77.52,0,0,144.79,52.1,62.9,259.78,0
2025-04-02 07:00:00,10.39,72.8,0,0,142.47,48.63,54.71,245.81,0
2025-04-02 08:00:00,11.85,68.5,0,0,161.87,54.66,50.45,266.98,0
2025-04-02 09:00:00,12.97,64.57,0,0,158.14,55.79,41.59,255.52,0
2025-04-02 10:00:00,14.61,60.45,0,0,158.8,63.24,25.75,247.78,0
2025-04-02 11:00:00,15.94,55.8,0,0,161.65,69.88,22.93,254.45,0
2025-04-02 12:00:00,16.25,52.42,0,0,161.81,66.88,19.05,247.75,0
2025-04-02 13:00:00,17.16,49.82,0,0,166.83,74.03,25.79,266.65,0
2025-04-02 14:00:00,17.56,48.08,0,0,165.56,70.43,25.5,261.48,0
2025-04-02 15:00:00,17.92,47.95,0,0,164.07,72.86,28.25,265.17,0
2025-04-02 16:00:00,18.06,48.68,0,0,161.33,62.84,20.93,245.09,0
2025-04-02 17:00:00,17.62,50.19,0,0,160.32,55.77,49.3,265.39,0
2025-04-02 18:00:00,17.34,51.58,0,0,161.8,47.8,39.29,248.89,0
2025-04-02 19:00:00,16.23,56.42,0,0,145.0,39.24,45.68,229.92,0
2025-04-02 20:00:00,15.2,60.25,0,0,144.43,41.19,51.94,237.56,0
2025-04-02 21:00:00,14.13,65.06,0,0,146.88,40.11,49.87,236.85,0
2025-04-02 22:00:00,12.78,68.57,0,0,143.74,43.67,53.78,241.18,0
2025-04-02 23:00:00,11.78,72.91,0,0,143.98,47.53,38.51,230.02,0
2025-04-03 00:00:00,10.73,76.83,0,0,150.93,47.65,45.89,244.46,0
2025-04-03 01:00:00,9.78,79.99,0,0,141.76,51.11,46.77,239.64,0
2025-04-03 02:00:00,8.85,84.06,0,0,143.1,50.22,52.83,246.15,0
2025-04-03 03:00:00,8.75,84.16,0,0,152.18,52.37,53.24,257.79,0
2025-04-03 04:00:00,9.01,83.98,0,0,145.64,54.21,52.58,252.43,0
2025-04-03 05:00:00,9.86,82.24,0,0,152.58,50.81,50.27,253.66,0
2025-04-03 06:00:00,10.87,78.72,0,0,142.6,42.76,60.36,245.71,0
2025-04-03 07:00:00,11.79,75.53,0,0,147.47,46.92,50.75,245.14,0
2025-04-03 08:00:00,12.6,71.23,0,0,164.93,50.01,47.84,262.78,0
2025-04-03 09:00:00,14.01,66.99,0,0,158.34,56.08,37.16,251.59,0
2025-04-03 10:00:00,15.63,63.28,0,0,168.47,64.74,27.31,260.52,0
2025-04-03 11:00:00,17.04,58.71,0,0,160.36,66.61,28.54,255.51,0
2025-04-03 12:00:00,18.36,54.43,0,0,163.89,69.7,26.56,260.15,0
2025-04-03 13:00:00,19.04,52.15,0,0,159.24,73.58,20.45,253.27,0
2025-04-03 14:00:00,19.35,51.16,0,0,167.75,70.91,23.34,262.0,0
2025-04-03 15:00:00,19.26,49.88,0,0,163.09,64.99,24.68,252.76,0
2025-04-03 16:00:00,19.04,50.03,0,0,170.13,64.89,22.01,257.03,0
2025-04-03 17:00:00,18.49,52.14,0,0,166.52,58.84,52.43,277.79,0
2025-04-03 18:00:00,17.73,54.71,0,0,165.18,50.36,47.32,262.86,0
2025-04-03 19:00:00,16.63,57.71,0,0,143.43,37.04,48.86,229.33,0
2025-04-03 20:00:00,15.36,62.34,0,0,147.51,40.26,48.9,236.67,0
2025-04-03 21:00:00,13.81,67.47,0,0,145.94,40.37,51.7,238.01,0
2025-04-03 22:00:00,12.79,71.61,0,0,147.28,40.47,52.32,240.08,0
2025-04-03 23:00:00,11.59,75.88,0,0,147.76,44.11,41.91,233.78,0
2025-04-04 00:00:00,10.68,79.05,0,0,143.64,40.8,49.51,233.94,0
2025-04-04 01:00:00,9.64,81.29,0,0,146.56,47.17,47.07,240.8,0
2025-04-04 02:00:00,8.73,83.01,0,0,146.79,47.96,50.56,245.32,0
2025-04-04 03:00:00,8.96,83.45,0,0,143.21,51.59,53.65,248.44,0
2025-04-04 04:00:00,9.3,81.81,0,0,150.31,51.15,52.43,253.9,0
2025-04-04 05:00:00,9.28,80.13,0,0,148.05,46.32,53.14,247.5,0
2025-04-04 06:00:00,10.32,77.29,0,0,150.36,50.46,56.56,257.39,0
2025-04-04 07:00:00,11.63,74.25,0,0,149.08,44.36,50.75,244.2,0
2025-04-04 08:00:00,12.86,69.71,0,0,155.16,49.71,38.01,242.88,0
2025-04-04 09:00:00,14.63,64.01,0,0,158.62,52.75,38.09,249.46,0
2025-04-04 10:00:00,15.95,59.3,0,0,168.38,61.56,22.87,252.81,0
2025-04-04 11:00:00,16.69,54.97,0,0,164.97,68.64,18.03,251.65,0
2025-04-04 12:00:00,17.82,51.66,0,0,155.53,74.86,30.1,260.49,0
2025-04-04 13:00:00,18.67,48.64,0,0,163.73,73.33,25.24,262.3,0
2025-04-04 14:00:00,18.96,45.32,0,0,158.62,71.64,19.28,249.55,0
2025-04-04 15:00:00,19.29,47.2,0,0,153.66,70.41,25.64,249.71,0
2025-04-04 16:00:00,18.59,48.24,0,0,168.39,63.87,30.01,262.27,0
2025-04-04 17:00:00,18.39,49.93,0,0,162.19,52.72,49.66,264.57,0
2025-04-04 18:00:00,17.32,51.97,0,0,162.74,47.06,48.96,258.76,0
2025-04-04 19:00:00,15.98,55.03,0,0,142.24,37.84,42.49,222.56,0
2025-04-04 20:00:00,14.75,59.47,0,0,142.65,39.37,45.62,227.64,0
2025-04-04 21:00:00,13.6,64.4,0,0,140.93,40.83,49.74,231.49,0
2025-04-04 22:00:00,12.36,69.59,0,0,152.73,42.44,57.81,252.99,0
2025-04-04 23:00:00,10.93,74.29,0,0,140.72,50.82,44.76,236.31,0
2025-04-05 00:00:00,9.96,77.27,0,1,102.0,19.54,55.07,176.62,0
2025-04-05 01:00:00,8.84,78.84,0,1,91.79,21.7,56.81,170.3,0
2025-04-05 02:00:00,8.3,80.82,0,1,90.84,20.67,61.66,173.16,0
2025-04-05 03:00:00,8.5,81.09,0,1,95.44,22.8,64.29,182.54,0
2025-04-05 04:00:00,8.69,79.88,0,1,92.97,20.43,61.77,175.17,0
2025-04-05 05:00:00,9.47,78.72,0,1,96.04,22.43,57.48,175.94,0
2025-04-05 06:00:00,10.71,74.78,0,1,92.22,12.02,60.92,165.16,0
2025-04-05 07:00:00,11.56,71.84,0,1,94.43,18.64,59.69,172.77,0
2025-04-05 08:00:00,12.7,66.85,0,1,102.25,21.7,50.07,174.01,0
2025-04-05 09:00:00,14.66,62.15,0,1,108.6,23.58,41.04,173.22,0
2025-04-05 10:00:00,16.37,58.08,0,1,107.24,22.75,23.85,153.84,0
2025-04-05 11:00:00,17.02,54.04,0,1,106.2,25.82,33.29,165.31,0
2025-04-05 12:00:00,18.15,51.51,0,1,109.36,26.41,33.41,169.18,0
2025-04-05 13:00:00,18.92,49.98,0,1,106.26,30.63,25.25,162.14,0
2025-04-05 14:00:00,19.64,48.17,0,1,105.93,31.18,25.92,163.03,0
2025-04-05 15:00:00,19.55,48.02,0,1,104.75,23.56,27.27,155.59,0
2025-04-05 16:00:00,19.1,49.42,0,1,102.41,25.91,31.79,160.12,0
2025-04-05 17:00:00,18.38,51.59,0,1,102.42,20.44,54.82,177.68,0
2025-04-05 18:00:00,17.41,54.71,0,1,105.8,23.54,57.09,186.44,0
2025-04-05 19:00:00,16.63,57.81,0,1,99.65,17.08,57.99,174.73,0
2025-04-05 20:00:00,15.05,61.19,0,1,97.9,14.83,54.45,167.18,0
2025-04-05 21:00:00,13.58,65.06,0,1,97.87,16.48,61.13,175.49,0
2025-04-05 22:00:00,11.75,71.62,0,1,91.32,21.43,73.53,186.28,0
2025-04-05 23:00:00,10.89,75.9,0,1,97.71,19.06,52.25,169.02,0
2025-04-06 00:00:00,10.47,79.03,0,1,94.09,14.86,54.35,163.3,0
2025-04-06 01:00:00,9.59,82.69,0,1,96.34,23.67,57.09,177.1,0
2025-04-06 02:00:00,9.01,83.95,0,1,97.82,22.39,61.7,181.92,0
2025-04-06 03:00:00,8.99,84.77,0,1,91.12,19.1,57.84,168.06,0
2025-04-06 04:00:00,9.62,83.84,0,1,96.27,21.39,53.86,171.53,0
2025-04-06 05:00:00,10.23,82.18,0,1,96.58,17.94,51.42,165.94,0
2025-04-06 06:00:00,10.8,79.13,0,1,99.57,17.43,69.77,186.77,0
2025-04-06 07:00:00,11.33,75.01,0,1,93.63,18.28,57.31,169.21,0
2025-04-06 08:00:00,12.21,70.31,0,1,104.98,22.91,58.69,186.58,0
2025-04-06 09:00:00,13.55,65.14,0,1,105.89,24.85,54.92,185.66,0
2025-04-06 10:00:00,14.67,60.64,0,1,103.19,27.97,31.04,162.2,0
2025-04-06 11:00:00,15.97,55.31,0,1,103.12,28.76,27.27,159.15,0
2025-04-06 12:00:00,16.86,50.99,0,1,102.97,32.53,29.84,165.34,0
2025-04-06 13:00:00,17.37,48.57,0,1,104.72,33.66,26.75,165.13,0
2025-04-06 14:00:00,17.56,47.04,0,1,112.08,29.71,25.53,167.31,0
2025-04-06 15:00:00,18.26,46.39,0,1,104.86,26.77,32.17,163.79,0
2025-04-06 16:00:00,18.4,46.92,0,1,107.13,24.97,31.98,164.08,0
2025-04-06 17:00:00,18.46,50.12,0,1,105.34,17.84,52.09,175.27,0
2025-04-06 18:00:00,17.83,52.95,0,1,104.01,19.3,51.59,174.91,0
2025-04-06 19:00:00,16.66,56.49,0,1,95.56,14.18,53.66,163.41,0
2025-04-06 20:00:00,15.86,60.66,0,1,98.67,13.97,52.75,165.39,0
2025-04-06 21:00:00,14.54,65.98,0,1,95.44,15.97,52.97,164.38,0
2025-04-06 22:00:00,13.3,70.52,0,1,95.02,11.89,57.19,164.1,0
2025-04-06 23:00:00,12.06,75.27,0,1,94.73,17.57,38.84,151.14,0
2025-04-07 00:00:00,10.31,79.59,0,0,143.26,48.94,41.68,233.88,0
2025-04-07 01:00:00,10.03,81.87,0,0,151.24,45.22,43.4,239.86,0
2025-04-07 02:00:00,9.68,83.57,0,0,145.4,53.0,48.62,247.02,0
2025-04-07 03:00:00,9.61,85.08,0,0,152.92,50.91,45.96,249.79,0
2025-04-07 04:00:00,9.75,84.49,0,0,148.11,52.71,45.41,246.24,0
2025-04-07 05:00:00,10.29,81.89,0,0,152.67,49.54,41.62,243.84,0
2025-04-07 06:00:00,10.89,78.86,0,0,146.37,48.18,50.79,245.34,0
2025-04-07 07:00:00,12.12,73.6,0,0,144.28,48.63,45.32,238.23,0
2025-04-07 08:00:00,12.91,69.64,0,0,165.96,55.45,45.28,266.7,0
2025-04-07 09:00:00,14.27,65.82,0,0,159.67,62.6,42.59,264.86,0
2025-04-07 10:00:00,15.74,60.17,0,0,166.91,63.22,28.95,259.08,0
2025-04-07 11:00:00,16.88,56.0,0,0,164.14,67.03,24.68,255.85,0
2025-04-07 12:00:00,18.03,52.87,0,0,167.62,69.57,27.65,264.83,0
2025-04-07 13:00:00,18.52,50.87,0,0,158.04,71.18,22.22,251.44,0
2025-04-07 14:00:00,18.73,49.98,0,0,165.62,74.07,26.2,265.89,0
2025-04-07 15:00:00,18.99,47.98,0,0,158.95,75.66,21.96,256.58,0
2025-04-07 16:00:00,19.05,48.75,0,0,152.47,67.22,25.81,245.49,0
2025-04-07 17:00:00,17.98,49.88,0,0,165.39,55.97,43.7,265.05,0
2025-04-07 18:00:00,17.37,52.01,0,0,161.84,50.01,43.93,255.78,0
2025-04-07 19:00:00,16.19,56.43,0,0,150.93,37.88,45.95,234.77,0
2025-04-07 20:00:00,14.96,60.92,0,0,147.52,38.12,51.06,236.7,0
2025-04-07 21:00:00,13.28,66.29,0,0,147.24,40.07,56.2,243.52,0
2025-04-07 22:00:00,11.77,70.46,0,0,153.03,43.2,58.21,254.44,0
2025-04-07 23:00:00,10.92,75.56,0,0,147.62,48.62,39.45,235.69,0
2025-04-08 00:00:00,10.14,79.53,0,0,145.28,52.42,43.59,241.29,0
2025-04-08 01:00:00,9.26,82.93,0,0,146.8,53.05,51.75,251.6,0
2025-04-08 02:00:00,8.77,83.91,0,0,147.77,55.04,52.68,255.49,0
2025-04-08 03:00:00,8.79,85.11,0,0,135.99,53.35,53.87,243.21,0
2025-04-08 04:00:00,9.12,84.08,0,0,149.07,50.68,48.95,248.7,0
2025-04-08 05:00:00,9.63,81.8,0,0,152.48,48.49,49.23,250.2,0
2025-04-08 06:00:00,10.78,79.08,0,0,146.96,48.93,55.71,251.6,0
2025-04-08 07:00:00,12.13,75.46,0,0,145.5,40.76,52.71,238.96,0
2025-04-08 08:00:00,13.46,70.41,0,0,163.38,49.67,47.76,260.81,0
2025-04-08 09:00:00,14.76,67.01,0,0,168.7,54.94,40.01,263.66,0
2025-04-08 10:00:00,16.25,63.25,0,0,163.7,66.57,28.24,258.52,0
2025-04-08 11:00:00,17.54,59.01,0,0,162.7,65.6,24.47,252.77,0
2025-04-08 12:00:00,18.88,55.13,0,0,160.33,74.68,22.47,257.48,0
2025-04-08 13:00:00,19.92,52.09,0,0,157.67,74.52,24.43,256.62,0
2025-04-08 14:00:00,20.06,49.27,0,0,161.95,73.38,24.14,259.47,0
2025-04-08 15:00:00,19.88,48.8,0,0,162.03,67.83,23.94,253.79,0
2025-04-08 16:00:00,19.48,49.48,0,0,154.28,59.93,24.49,238.7,0
2025-04-08 17:00:00,19.28,50.6,0,0,159.01,57.63,45.6,262.25,0
2025-04-08 18:00:00,17.98,53.46,0,0,166.41,50.3,44.76,261.47,0
2025-04-08 19:00:00,17.07,55.52,0,0,146.14,40.46,45.72,232.32,0
2025-04-08 20:00:00,15.98,59.15,0,0,137.51,38.89,48.47,224.86,0
2025-04-08 21:00:00,15.04,64.3,0,0,153.43,36.45,43.56,233.44,0
2025-04-08 22:00:00,13.78,70.1,0,0,143.65,40.1,55.45,239.2,0
2025-04-08 23:00:00,12.14,74.06,0,0,145.3,45.95,40.32,231.57,0
2025-04-09 00:00:00,11.02,77.97,0,0,151.31,45.11,42.35,238.77,0
2025-04-09 01:00:00,9.87,81.75,0,0,144.23,46.94,40.15,231.32,0
2025-04-09 02:00:00,9.23,83.24,0,0,139.41,47.01,43.58,229.99,0
2025-04-09 03:00:00,9.04,84.28,0,0,148.0,52.25,51.18,251.43,0
2025-04-09 04:00:00,8.88,83.78,0,0,150.27,52.51,53.53,256.31,0
2025-04-09 05:00:00,9.87,82.4,0,0,145.3,52.12,52.37,249.79,0
2025-04-09 06:00:00,10.29,78.84,0,0,146.66,43.23,55.91,245.79,0
2025-04-09 07:00:00,11.77,74.1,0,0,142.51,48.44,49.02,239.97,0
2025-04-09 08:00:00,13.36,69.74,0,0,157.95,54.06,39.93,251.95,0
2025-04-09 09:00:00,14.94,64.98,0,0,160.59,59.49,38.33,258.41,0
2025-04-09 10:00:00,16.01,60.42,0,0,164.4,63.81,24.54,252.75,0
2025-04-09 11:00:00,17.33,56.39,0,0,162.24,69.51,23.12,254.87,0
2025-04-09 12:00:00,17.97,52.28,0,0,165.86,72.93,24.59,263.38,0
2025-04-09 13:00:00,19.06,48.39,0,0,168.34,71.33,24.25,263.92,0
2025-04-09 14:00:00,19.54,46.38,0,0,165.33,70.27,27.37,262.97,0
2025-04-09 15:00:00,19.59,45.71,0,0,155.62,69.52,23.27,248.41,0
2025-04-09 16:00:00,19.05,46.48,0,0,160.74,62.9,24.51,248.16,0
2025-04-09 17:00:00,17.82,49.66,0,0,165.3,58.16,48.6,272.06,0
2025-04-09 18:00:00,16.76,53.23,0,0,161.39,47.25,45.33,253.96,0
2025-04-09 19:00:00,16.13,57.06,0,0,140.79,35.64,43.92,220.35,0
2025-04-09 20:00:00,14.84,61.57,0,0,144.98,36.06,43.02,224.05,0
